x,fresnel_c(x),fresnel_s(x)
23.953125,0.50504984061364278765364451240446625777038866575723137000023695682177577745,0.51229198182979261020949309616628367150649862497693903942525078343457821909
23.96875,0.49060028756455337110036001355589993974169318034688623249428476249532830036,0.50938130853858743754178458114986037571488452578784141205132520252061581708
23.984375,0.48773783146158786152308964079293357439757237778828882282514266897024456837,0.49492328330304789850395603014585709848297460836050767822735377363877880801
24,0.49999267066554444338639162969973628933458611163446206331192510464325358141,0.48673710022664084349579815090088193564906190829902161480648292771060521472
24.015625,0.51224449694684250307044493192024772364168226401053589455709765797160261286,0.49492574730501985831935642854532273741121539842636513542341378533629816423
24.03125,0.50935688290712977620249601891039497185642600786878833066510737046433346763,0.50937529285484186815312848081636808969683699374425532374041002199616907347
24.046875,0.49489894482416269784572464975076839303035356203612171654075585058439957458,0.51221469127424895353494461302083735645116845033806573519761902215527098173
24.0625,0.48677175359095299280332546275338746821723900877819730194781989028923341022,0.49992610398616881262985623327149805622830685271912055484188168158939993303
24.078125,0.49505157085429680511308919128585765073973490334935407132164387880919448096,0.4877412083698473639358290413101006820345402748262152893152744559219111962
24.09375,0.50946482080616890199683237429592560380904546915815684458886266993050725241,0.49078286967229555157447504504578373336293637968428344123131340231305372668
24.109375,0.51210353488985586083823577299084780849545333009325140040186777933556038804,0.50527414534239887811292792189410076147183596699758307989472382358971683822
24.125,0.499683412428862461787858151939882294541299362329342064943401586653095788,0.51319038358299422817356777557373375440785162750521687174100394931353352764
24.140625,0.4876697646242128685802721118772625991387295426183826403577797154708722958,0.50467187984794066735917336346913216285435364929747045829263512560763849739
24.15625,0.49104119086682460483477071872780407894820339034238855168040480821131450079,0.49033687107390431029914938714146401342326258756514514038829388946273281642
24.171875,0.5055918289700981994002225660413136683161688857064057025979004370485474098,0.48807761087828312031719106106176106947421482095761983900746587907571412435
24.1875,0.51314042068331180309792876845827507867107762893452461298912701987454690314,0.50071922492720122812748433244758691797084556558680058265090488014788189721
24.203125,0.50424216502943842040778016840464207028854585232595216712713651734338609134,0.51244863190705239350494166751925426961599053250833885905237916514738545186
24.21875,0.49003941706097004422537708331005518318470246354355766212986788429124135896,0.50857485164818351480251878579782260624502481160365069088443861155876372437
24.234375,0.48834021967910528598219865412671289729841037428157734776572873357911126548,0.49395284030954651039088364649281020448810731183373841123674215229393390676
24.25,0.50127951881004026482978970033308276758741312131073216560091820919642577013,0.48693634034672150066315327575345622500240589911050857828501539771426231869
24.265625,0.51259808371501690516826456842270696714003064359419402253646148802766152886,0.49634447783745070696070234063383984045532720897432455344810015335979869979
24.28125,0.50805496434865400021255232573380498274760619046897020743642943585889078207,0.51034266487127450468462234434497499626212156127462054835670068919614958903
24.296875,0.49337028521623324875667347713928516316052675800411477464328664020020037752,0.51129951715275524183135725797749281465872150020833241901524706718363942394
24.3125,0.48706023356772429570660586520004795979596981218017375468681832314599125495,0.49800648168854107784949485594860252584254185780396306235064002964870661938
24.328125,0.49709215414976878921650209855874691361184312213279517393785264967484505013,0.48724319818855308252683018703251982422074378825419164021379016150924648693
24.34375,0.51078938616473507708628439047835305388061569262302774807566977701066963754,0.4926134568847590809516812021724968114989060958275121961602468379597191213
24.359375,0.51082137885243536367400429231462073646920793353351837614756884765398123691,0.50732464117925545849598953634091701257639347407620287268655777621539654824
24.375,0.49714561472479228719090377436205588610778443208019846146842418715930681463,0.51274308638304469841277266151120272291617038406156624754242586901440128235
24.390625,0.48710305482124992523362179128022574656109313674837302882253743479344640566,0.50199603320575262381952249910781741057087206363115491674486916518874882369
24.40625,0.49344405024181973685675347825772843711505631208603211818376410852937437575,0.48872538855321662450085743910564544580184821411703379006414682272956378158
24.421875,0.50811149913289920671840939931375684112283911601942232397309376981856666811,0.48979787582775706851638528408918846016339416328425702066043833849758872928
24.4375,0.51244320667139715808428609441769679737071060557985634732265096623991123359,0.50385086952117165180634229418384319553692956159660377777491846833567082454
24.453125,0.50091970019485162895316355623336485538668403393659130813738211043826657006,0.51298460583056649492384303791725680798014842226208103709815197846953307371
24.46875,0.48823459337479855049580645721624630047517979660653980986452968234344831562,0.50555019889302313447851220652330844690557900456628247160826175806099477988
24.484375,0.49058308776223790457817883847760344498186359915702932362020960140115200013,0.49103700147619099747158342785294528799354806299481573835765247719454998771
24.5,0.50496554564870269902470648275961111124771801262081718551479649306477779242,0.48799410870249242749050861127467976589024937676562140668421606496167400071
24.515625,0.51298008646018781230256556233069945580787125943025122467595989000822579397,0.50031674541543162467638567457855855586370344244363964593312239418856322516
24.53125,0.50435909419650574708156360204774571919544579385116724922664075162903331201,0.51222156223950262060817910706399126748311624635924063056791985728464673824
24.546875,0.49015623674204603193003423550941131329478721954771909508773513806685642277,0.50844122823765292796929735309033911459015404477013552328163304994247984951
24.5625,0.48860547087623194268002187461004002928393810581795293545494292472426051821,0.49382708759745478892765281411674272897957106333020842006698256514891076204
24.578125,0.50170172471604249817904113940772499627558762642176387781753002172815567348,0.48716135464821237217749387362837595107423796821770537009350553356554483932
24.59375,0.51259548258204489724145855574881179697928484445298702266559520593271603262,0.49702217416272640594224073211427524100138215331041682315194258732949219597
24.609375,0.50725339226128206224582509896689704416358157546598490828327383499530214022,0.51070930816131282119668203487396566005938229237648955947254997406367231913
24.625,0.49256249017152019795882725668391931793570109755069019924111165525988228183,0.51057223652757005028910910108845642349695924348305047596837753158367437491
24.640625,0.48748809755374196734336379858018045573769531235411543759157890591544399231,0.49678609342047844648297419289923619262004094208991301425098065116782891936
24.65625,0.49859000780449532128383062986914828553034934749303183906631893720102042635,0.48716733139114684515462117344121367025832158104230013072959218966043761641
24.671875,0.51150546688881188376873611255362677143002258578047441272021915372189153535,0.49416230711985611732691197304600637386353842900310892301662159874106513023
24.6875,0.5095047373029532756932773037427949045861081050644478807265264898467151472,0.50871227643852475867149116870142708414360621276211422394409821122663267148
24.703125,0.49518039646312459179062398154414816451630714264851705406453432713726697055,0.51195010371047984483488461907545137989874821680851012820677928525961762924
24.71875,0.48712694919795594835591662323154971972418467558757522477079216285765409229,0.49967093535000716994534061808257406217388884779650871813094310554770626892
24.734375,0.49581187775380479751955341343209485263829841157370951945826611128177616831,0.48783143748672029033201242560955656678002183356603161909928168937810039079
24.75,0.50993744397651019686301413397206912527741632608328732601786462100182306361,0.49183590504511300931181891384300954669367329745955156465477799774221221658
24.765625,0.51110541847235164567788599083805184910700984793673285678585008686637862561,0.5064704152061122825364605891673900230073363124592611287517734112798084814
24.78125,0.49779117969988549808813857210741998669159589229574378649441764013618513013,0.51265343640967824927531883267981613235089196338697770698579138772494544404
24.796875,0.48737334557808216457361609586204927819064518962654415672838624531840719699,0.50231259150161447260340387255647498369144410713583864889807076412508491503
24.8125,0.49346671194099700711138734558800803888491371113812555451855982427842280827,0.48895965751036803262738245077682891272000312451411054422345403537933564551
24.828125,0.50810149373608114856416476198569033621366981762058085115296428010183352103,0.4900636153573057870935828868479186633574416221704300400421131626951108576
24.84375,0.51211131023691323375159704981845706445214353676858001071961358862704530031,0.5041803613269076817903883419449950176335065393262121498653544604585073105
24.859375,0.50023737183141817364837672680270024967728864397962942606786978751334306435,0.51280221139674986764922050401828885983089803731648624147289584717861844488
24.875,0.48806345068390596493781298721555291938912577179236894076962406864779293563,0.50461149071718497320355258544196982746560483504201229293365766052219097098
24.890625,0.49158649214156052759573546283825177394310889617147689047574427251666123176,0.49036909020138027945735962774904934852977941521274118183650616103443270451
24.90625,0.50617388627758580207280513782877181092174140902427975337204071783261528337,0.48880984652646606632942740500832281071440288748202626929555463784096923381
24.921875,0.51261653254825044297898706869142364745278494252397783821358158878708148532,0.50198865964651192306924860523997434981538801609484619694303994059479657291
24.9375,0.50241974399868842399494399403094402833653231597065633420449756350020213055,0.51253284240108298686696933329425732485681331495010484139471200169276606957
24.953125,0.48903931709997084833632344419158850967055486375555876065208336918084324075,0.50652585264528756673747660987347208810716331168278356156115531249107313143
24.96875,0.49015369534843838651951448120768850931731235262588487030703021513489914046,0.49190246873304499219311070009452269809398949314856965835044468584875388598
24.984375,0.50429057789376579287350683610708452466646891574033102524894184571099314447,0.48800385659335411434921601584063134193496005182585293989507364500006509308
25,0.51273238553977019225945272649192574444027485894980666553359500793873605012,0.49999351546947615610683200446308335048958327259538104108290919460270795043
25.015625,0.50428823234894893626464416014106671442895587917634638637174652376512669202,0.51198007909583028469021919410994090779533461386707433849156605444848489323
25.03125,0.49016174756211519996250957398487483184877480007458811705976248371556813221,0.50805716749426630729434223712293410285949369329634863485828941825120227131
25.046875,0.48911878789575853237354036348059698565868165894128335386420465151809015064,0.49343443166942710933429997473372188694843506445802401708324174745033332851
25.0625,0.50254785172638363653381728702061022715139378998711395832965490577478302595,0.48755754853917780467487068266686511913067809990671543611895970137901239317
25.078125,0.51257173804724010360713405362495396593402921749480673874100304576035878805,0.49825168428619039080068233175440041541699926697307816188420142683994471327
25.09375,0.5058302669393246982215620719524803838625490107303184305064216550988366032,0.51126555043517989702345139236808268999300442358759257456958731409719988684
25.109375,0.49131636608257441384672825177013995264973393617865506370478217802179384551,0.50923574302979118424439935491106361624825376479876419373394828370087193953
25.125,0.48841525077572363757432349403914805909377899086896008021139445033647710922,0.49487182154738109704268860832463805826894117075311940711227930844959916718
25.140625,0.50100735675914997420190986392078254159155552567767188071666813215061224462,0.48737896933113344682134603492184956275743267970008919026523537420863451408
25.15625,0.51223876582389174259059612150275618730761798568874443215970587831629040921,0.49678772364711578496569505040217431381642368216591834844115898507256518083
25.171875,0.5070589071451992572664224181149925165820015589144122775586164263317542822,0.51049186514632254727670670922171972420117075990653837535276592658514782527
25.1875,0.49241471659455724272418689368033294061941807568868028317891269459458536463,0.51010804361614514461096304300154412772456796553824690269371630617973246216
25.203125,0.48797126919044679564835839095243855452064923016364005750260650876022987608,0.49615022861522255281343098104692065336099013171223726245371032666172518914
25.21875,0.49970328275977385497591097354208943733680167541858728445037865930932667119,0.48738154265174230162079059011138828505714232663229169117672700323314165196
25.234375,0.51182320459273921801055727729946911335559256523958613671678106305833933508,0.49560362542151871979985328702157425445114697067950893723594208328721462952
25.25,0.50800223164897958565144497832609657919750001279672870844997682227427654528,0.50974082646641237174618491328937337494717944884678158347607510238651328312
25.265625,0.4933921771906625098663378026705143673624252142683245914757873717805827377,0.510726583323476705524792374501692937880945190322319271152962025078237573
25.28125,0.4877180509228043890163687527357951456222032854425764983512282624643120909,0.49722862784417454270038090313238943281312015047285388185827212054465312549
25.296875,0.49865002801307533537381639669187280004294533722675616683968110448496538479,0.48748966105954413628450034634183460897435821994021001117926038347914488685
25.3125,0.51139798237039501558801308467917295994871669488865381911248871711506826536,0.49468760006292698988857835617311799956811855481530331648574288739084741359
25.328125,0.50869466557655455681291737601408416463485117236265201963618870863930464167,0.50907432298790305463949006757923738372587743830521802769108476033802121411
25.34375,0.49420420214234660838520821915837132130946926502209020304681616023270705609,0.51114246772404912113087578673801218524582963514031552058958760751501948046
25.359375,0.4875952234363241638939914147091538819440727959792077237412158952745033985,0.49808347957015216609773302061700472621076507511560624411178922094838446941
25.375,0.49784930601119315465640330528756478636094990854760042053345339769877822756,0.48764151794308557558639051421966485378033031267113731739493293990650124046
25.390625,0.51101908192677003666755259960615421080002924203743232741048907693364705454,0.49402138928414297321852869959995035338302846584336957899450306664145845014
25.40625,0.50917039466335397029883384038405053472457974100633115798067863360178110168,0.50853665980573768157069285126474621767556472073596172963683484013799822613
25.421875,0.49482203871276755719270647691840328016383012665051428538978299625295058217,0.51140028589003951475779808572110902864897270451380593381055139381573423863
25.4375,0.48755397309648019348542737426717124924759450214399657251607086164902241592,0.49870320638459691822573157669087876946943868966994764455983636477637849788
25.453125,0.49729611199096431132431113400751847212384947693341419461655193353398437667,0.48779008348206241717031159062031729027394211427646892631485867087688387402
25.46875,0.51072663191312177192647489084372902740112996577786981176886058743986304163,0.49358590571269289156497680206208609523116319292563144123605242223173778796
25.484375,0.50945870101829484154395698882774725526846433049680838349766786759018618213,0.50815737283079655472968701399978294229008636903293415454768310843915623915
25.5,0.49522871078678883383757176771032219401569045620457272955261153364353341195,0.51153487868614745904652071244725991603887333755475271224208937597464156216
25.515625,0.487558615988813123365425734765849385003595761429656088757334633381043208,0.49908358711870240407473868133721053812474958765214036639264175467040509074
25.53125,0.49698330336001444066230915731819946231450562283960908644240858149148491625,0.4879030184820700138612944278611438229626960692435485998063576401375583077
25.546875,0.51054644097482565912897511957041934305788714695964349345395362545123397807,0.4933652487380141286548595234222870361836047375633745876793057370266593657
25.5625,0.50958091432634681728377956630518171340700524017423544773922186811182840666,0.50795384760625025671408666226626861588679379272234048193222457718434087473
25.578125,0.49541576739270199510242939918161440614873512768782144133004632816312968086,0.51156948743890158626962986177790629702068298873348493505984256067940531682
25.59375,0.48758720218223817983143142725091749718381778691561497241776939221308193593,0.49922434388798682591850012127496122556578433962464402530437281430009476638
25.609375,0.49690474796153503638176727908987873351939374698926272123514009668462282524,0.48796214650941817545616722260981974250464803098213576367277607488491863428
25.625,0.51049141469359497209370078158420945861514249098738700828113824416290849565,0.49334925760526444722662892141459509936136402428055046712933341955425910289
25.640625,0.50954865690608546863887957224542947608502922337150084492485894781696726251,0.50793330366323572113267867578998513534928170859937200289345011108382223416
25.65625,0.49538107674076928190238896615553234183235754394235473746470695823418191718,0.51151486196516448089137873196083748150472920795470264629482066646626023715
25.671875,0.48763160836096126191371817175777733742285308271310602173516309203577029936,0.49912703299811287056742591301302728407366603085712716113654067853946492985
25.6875,0.49705708688669595674591676806828363782069715655894814370922421985136563351,0.48796291263584388818525724190167984699011878454667464923933310964247246822
25.703125,0.51056250160179955028972432562321054192954257862756803930475367941558336391,0.49353477476973473079415726228589008978047510636228182416967588638125176576
25.71875,0.50936312647921827007992615440571263807866305323827082336629258686461548424,0.50809389569446898351684771060625316747601337957782179362733696230268538676
25.734375,0.49512779825092081334664352073182403670947225637629460744895705603794558902,0.5113690361039781098797671027434090469916988512592346319870868892872884927
25.75,0.48769740210445323534739096587185445416279614744449351232564165753699309162,0.49879426284830546949012860930359116142636024671372262988196575263083886336
25.765625,0.49744017659974751004678924085943457524044276524797350593328781557418821647,0.48791406834202303699722172797704977574044612878690944012401978779281047685
25.78125,0.51074899451885815161844828807119507377885501095852098997161240699544838399,0.49392574150183210259411302201332003993039230729088209550141031471909418407
25.796875,0.50901527133522922934854844956595060144742705995721781852368203338027218609,0.50842483102244463630709002050100982732105455199020973021421576459791886639
25.8125,0.49466456626721130864577234546608393071812042122037708941499700453819059172,0.51111763340636129525416489401942200038780010105294484775245470319258325015
25.828125,0.48780358329536830893531651043597899882770776226424601814845899633290137908,0.49823022311087741254043286948930727297677280965292100134108838853225212192
25.84375,0.49805625133838725309255762695066069358535045064337532790640520388844540016,0.48783764289613352408322481108890350739123773700612222963434346534353400049
25.859375,0.51102817349773989762252885868792051733130755543523041396196501319197024754,0.49453216590350986731744557923801850106105667989048229562836740095840074277
25.875,0.50848684162624368241674257797244215376458512306254659213342307369970000563,0.50890552652808636480154645784523472041224423782219969783155065040669991386
25.890625,0.49400684391484230637935706328629980402652958057271018892842360993949413244,0.51073472672705988482851531629096000404902584172090818996284528956594913934
25.90625,0.48798213249868372583759923744573292009386577386109049510560565073271658055,0.49744248889968975004845705442021912636093665002398388251640179614946086064
25.921875,0.49890781233530468720609948744406558241361575321784484973922829919930070741,0.48776908905823496740694303541295484901852305456065065154474881365571567792
25.9375,0.51136442984639078636919204548015926305632759036800628239640920368547780595,0.49536791910723594014854305151000320672402831977422207843776069541040766183
25.953125,0.50775242566167429784982511506212777537984548110703526155571111116112241331,0.50950394897857155087366232280442212652218266073352379025581292197158525265
25.96875,0.49317932642266227973296857776539787165199834314104974474784857057565080757,0.51018442927276771153757242624721634094567153267351488827937219827202983784
25.984375,0.48827712712508971938656205386306228167420504707986207217735877869618317226,0.4964450311670433461985731842593559347273535462037996553955738492629200873
26,0.49999423527272010094242410522165432802058767551706398310439817623694965844,0.48775732021317468209443760332102047469357231639980632035156288185959028987
26.015625,0.511708170702135297466246261108569997132738711137809697634122452156993799,0.49644725529498310660117144383256413783565008119889326229818183744682096029
26.03125,0.50678267978869901666273785586037120743630413706638906426460364308809033221,0.51017442133748398440817850464448544854130902939910213113872520522229144197
26.046875,0.49221916434791187497745481944147735214445021008901602607790721977907169591,0.50942352656868601946843138711499581421760099277236951924899825014796906842
26.0625,0.48874303066893451915525283217304799832267861764200379485487662753958405329,0.49526229146796547981730995196761155524815521972805226666087154262442897452
26.078125,0.50130712091564587762403416069151331599644640702488065608117839428885492661,0.48786418599901253665056132982974402554261457229791229433826482614805279157
26.09375,0.51199497902681205888579568916140344189010181265861579229621346555225660717,0.4977799433542174146535744432344172938219341735964756857456207730303228814
26.109375,0.50554900970563993210754338904244965789549793973423886455862915241604196644,0.51085534944634265448899450833656221376249012160094604875440149354163964095
26.125,0.49117961751586991298933541491835292212437566695998088477042862601468914022,0.50840554813660231786359349688339064582198520668739415213700355527770657937
26.140625,0.48944163359378472777120907250588065840194103654652432229486573187086166566,0.49393404002521851617458235820169492903229549153270585576529162731264873162
26.15625,0.50282452478197757640600275419763841224835359829480749118174356693916539813,0.4881627733766823347874773038637067399057680844650697509678437195177607621
26.171875,0.51214569204122047622500255368954139600547250329186690774584056901174286045,0.49936497314952519394793674705097467649889187504988189387722543235848698302
26.1875,0.50402992851360281116416866773419518839501273711393929157791394583180574722,0.5114675327188483188763182362939368838014515689144086471310539728799991331
26.203125,0.4901335287733891247067641253753764141112677384971429618971283110822591827,0.50708669371574594154469096576720006407062854203430260752994558948133932001
26.21875,0.49043705524428429860193919477553301094321199567121661193490787713706382634,0.49252051228229825942485665282332689174368146127261763643418083060481569806
26.234375,0.50450441534916338816966708870861896111652830503251374434880158581205497936,0.48873379513783017343740503257486016854945977931089133699102203535705867586
26.25,0.51206824178602274631690270210594399697778287996592280902880902578892775971,0.50118298938074454250343158954861359464453742075549270131781292155751682696
26.265625,0.5022191648692039027240508191129345192684331035107839532178546803779700699,0.51191395558150860728342612144672203460002929968979563958840095278592372551
26.28125,0.48917572820312648448915311205174929921274093083657388124356314262583399795,0.50543392941253835979338344499774685168764153795787051673491499789786831353
26.296875,0.49178824964441183917935774122032228761165571435504821147553388280156188604,0.49110700643922774724735621699460872070071886096209221154841895859692792571
26.3125,0.50627804206867895883274649584520547196920272744543963091241074539688616966,0.48965928406229902607424248345853173234084544655364246450131191961607892477
26.328125,0.51166223044992204321807965862668831301566334560823887869967848334799020471,0.50318793802120835379452973714182231675992256648501693731557550781241910685
26.34375,0.50013528405837373352940697942193266920931661149724790109715075395172885671,0.5120821738352464324326393146202891989081303256494439215868198235237085407
26.359375,0.48842317477942684859844331160669334306574914992404511970030405434534635516,0.50343530359686984254716301906380083925855173891616909211364928463328498907
26.375,0.4935386548462071396060908000793140668838309294700218409887955199171688232,0.48980674311840913857650583170421196904613058556177750694358556267688538475
26.390625,0.50804433836726462470751362233870682138109791056816546293776838432572130089,0.49101291659951966816691254061957669837066465140577749371108207808233230319
26.40625,0.51082721771241423414967503674354775713615247528457690454321363619818384257,0.50529889527767082966963734979995298317776088658883279292053481330377136296
26.421875,0.49783208604375266007884970464984712574182683105843765912823753106819323307,0.51185053904384950289898762608609089687227846517613066350458949672292960141
26.4375,0.48801138187348260384462554593495956822966329093302804202867607613714542308,0.50111205148109916529435281224898215895498717557385868451175595019973161929
26.453125,0.49570305399095288564517958675140804287116026903302103680949295053347232998,0.48876039687455430700463465440737827817836718783358440333449167770052991725
26.46875,0.50966699730144790710756342482466083859560322703205750563629797939124578415,0.49284663086130202787448641068306005667960464493344034503358929735694177731
26.484375,0.50947547755834603406832774797578829537667712162737904711882299443158796448,0.50739366334923027644103032097287072761435075310381910689384333888808873049
26.5,0.49540835671456768656003637797411954032440883066267974660834223853674999616,0.51109943476524678417789388824253035440978804390355995767366936638800099008
26.515625,0.48808556905590241551531008228807542811524745059758851469623841770027209999,0.49853133261334563958748157064776149655407150642435232519935860387241461243
26.53125,0.49825243453978558158810501074525506379681187153077578653120328049838938021,0.48813041819308770643231515043829021043702752382295292860150759433797667596
26.546875,0.51097633880018288472494538736743986496481568783925296541590646393546217621,0.49517386779202738974151674957398197591007796273704200549790464357230793624
26.5625,0.50754942180408580443197916465555332705723053619436992038955887518247817781,0.50930637969584482272777473242784807855025923785995718769562459277798664457
26.578125,0.49301472680886104761326866185937519819674340624625181060471446782396158851,0.50972829051135786286718431964097273452287112007623595184331336026340989559
26.59375,0.48878519434834573050487465330979259129710425097976276100145574896722051136,0.49581749899374326857509988946658469586323874674686618282490526658042726576
26.609375,0.50109865704055606435345863164676001621160914016752336198888116757159552288,0.48808824393472742693614826122863252879318357252694647151369608718494589887
26.625,0.51177836578900448540814486882661624995352239899739835063752974705904474329,0.49795081123097623521341613298526094574256854417419188435797207934583332666
26.640625,0.50504288276438923635323039770315011207540090093775164445599097727680434075,0.5108319342437127733657289385542247130467470991941239684828882302387348195
26.65625,0.49085457993352325853038561187684268697574100415201828399906992913429046276,0.50767824480341363769374659969586961772393405813160344492839105666787912016
26.671875,0.49022123659590636848501672068173570308299611777865143293112325215022599701,0.49315873424568890403776635215841818976858823385067091644079621187017188509
26.6875,0.5040820077185042032999021177742964839402011581624614377473085159613564984,0.48879296575913180408182506084222133151420760610650022655235898211642016129
26.703125,0.51187323565893129939677461515471774017637367245116257789760011776019527553,0.50105841566571744844893815466750936098809257403722550817665680900073578098
26.71875,0.50202395493197793658827114516102239682916494065873071830225368178283352352,0.51174016321503077367756785138451084251618397265063440390786321689308843
26.734375,0.48917540383622773646752026323540927022033803567333915901451557095898704592,0.50495883979815945785113620179696722640500554028730336836898357284260763852
26.75,0.49244699104699485978078733235455870328710862323637043721232593874324523061,0.49080497586079690243431061303629016084016302739354911654424351663984030112
26.765625,0.5069660045677881920766257244752587560581685722793152913418563285061766681,0.490361228174607669655641070091951392386431414922045505699259643166327611
26.78125,0.51108445721913195085282195235762781055312493231046882098908951092874700482,0.50428963495657804362147249045347063323693889321005182397865758665293883954
26.796875,0.49865520372586627142157621808485312181509613942070894549704356068399075071,0.51180224509831120280023692273650761385887322693161218167359781644849419806
26.8125,0.48824707479872156906787142526812383365274356226686567974366196646168680524,0.50167505519594713155297435838801069787141197201339913163642160686111153533
26.828125,0.4954252946208633358869288338679150297132392988636410769479624378649377337,0.48905262529747267667287411757820575761182119326936302111017458307151611417
26.84375,0.50944476830322052271528793179709556885039767230131757866785902537636036145,0.49283023976196097306869422097292224409996562729112799100616750676980460864
26.859375,0.50929818332571474418277976806191022233786215655523391889029700206714637326,0.50734774460895211976661696514773770072133283554137006207639231323913017258
26.875,0.49520506068179589486368665518197013588529178684030419995022985698712337055,0.51083009048563963038842916850617147438662928452104571934558469554301849033
26.890625,0.48832476217760496721955220558246240739601018278488886439302032459135242964,0.49804855225879696003251016119099264184802819486487167829787334974180113586
26.90625,0.49899788848288256004833351083069596242052080883509014576354388395854212632,0.48821219247040622732030578619255953953934420950568143069920541022595906105
26.921875,0.5111682821383682385052831046380517715015425218925790278817013449160457027,0.49611880192910587447214015526889002137616623439733241748602774054329819348
26.9375,0.50650887005085552241487565290568214738432259087864955920918243538948372419,0.5098623885606383941819313780931246566869440952697919875459595324993832287
26.953125,0.49204272333134704339041032384255637160122278706277686135819553234127162225,0.50872651135493039746473738987261011472290660387568352766852433787230055781
26.96875,0.48959686861123617456384451349654203947405336083136420533496896220745261059,0.49442473804287035792944227151159134713212072006011641111353677045917070816
26.984375,0.50286559874862470959505074600666393094986738872415517556795677013714975252,0.48855728401381485245326304048939402979796700832108857538842957641821535834
27,0.51178924830089443176668091113672158552087267021479142758620695202968058441,0.49999485236529558672535937444924473203023885395516008525074277223484859175
27.015625,0.50286349879214299833144050588184017385161457821091111096143210056526843071,0.51142917550007422848413688988985763470891893494270584483363862128255334844
27.03125,0.48960873941850466705963995384182836906666770377325169842450776827940811581,0.50553957904971054523031696897880838461444716152081450085708869057459796364
27.046875,0.49212288390427182545053032193895850724703503821839467592061723750242495201,0.49125608170793418368525655545623642867536334335156676269025379676386944505
27.0625,0.50659028048231076751240286978940949614811624647301545060432711035326480837,0.49025765027537608590380043771565184253507978551876325958296233294926722385
27.078125,0.51103136016323225616527818022556115561625436101717137438244898887931596468,0.50406136117023963518383376670042654096683012672500787394297769376745697334
27.09375,0.49869221125193738950507417405057434837226369593797080474993361654136645296,0.51167544058600116199288342360833831705430019060891016498323404234761866089
27.109375,0.48835573153036821496240608959276817133479460029628949652735312706177008976,0.50150936218497754713055196738683697024886392506096858120861420808793408422
27.125,0.49577192389026027068731324686223614229979129447255169300152457125883386027,0.4890532311746170352037016975046371008893703503522106524097627865102285962
27.140625,0.50962970051178991944333071630167527032024809302627389877270685700624771587,0.49330532073726485597137571293670510902827723435303061399282712143307450786
27.15625,0.50877237577851462888539240791845924241599357848388252448909560351971908739,0.50777412671511305577625873681836433082824983555663380526184313908990179104
27.171875,0.49450995481422351734396982449552416272107094668623533967772777340018299316,0.51034857769689138200433274572761165906895219263412767323092192799873555421
27.1875,0.48865934315372393426712950067695857244217966367074211884648525876375185096,0.49709045285816233358127580085831342272787089680283155108319687858885056825
27.203125,0.50017894166406547872145312633439442215080012853237918776398087360667954182,0.48830014873629233499917102684515554106284836613118488514298130304895853731
27.21875,0.5114131736277111623523089594422675323047793951476996418813994091123556355,0.49745032238901322923087742797179464433069860324440124824064590575175842046
27.234375,0.5051269354217152088588544972274320593264085973272783024188582156096445189,0.51050328711537552748594568540955030051231606551281069162771260678817287381
27.25,0.49097357165801714348707764777066770307162428587675111111403707839692365047,0.50741427589786503181165800614664390493884465928981898710285076364864821645
27.265625,0.49070876793864136594630902130857144834591444563109798924702004044325158519,0.49293143859696494371165651047667193300817402949631199286481301719299626601
27.28125,0.50474003623984965657350391359137817920213999412566567940695011246903161798,0.48933850215276766605589974229089931827693158222180458895894818438887573807
27.296875,0.5114575173300814413122916043124194049615440311791937247420785437689278141,0.50216909447562531423966299227231679712053082310489283940206703559842308973
27.3125,0.50050538628225863128422093357931757725262064098358575384369822112070719045,0.51164339815321471004859645740396336763531633954529008740201371758291650882
27.328125,0.48878394554158496158302767764825319689379538544083967846923424594089194849,0.50314149432310838368387635806915390594895535647883452012539686204649807247
27.34375,0.49439818426907461049875068624339923791158120706234778079742842107253921887,0.48979541675698429975526609865500704235653394870851539449850925197405496942
27.359375,0.50866797168993583823088357497817306061007178251919244293584408702090729226,0.49223949838121162121274365091146466436824853976547699930527786864475249015
27.375,0.50950951743420740197026895070359952277416793798758514998937439277078385991,0.5066913168805834868213199184703736389023807004382038145330954974337707341
27.390625,0.49561919052294002896529652036962466864102010071345854010998024452451002362,0.51076377911672858142089837194521914346631013101023762204135096870040994907
27.40625,0.48853504842039294210965058827372581203744036895854770395685316250253293425,0.49814221351390446276890404585284609973969691774873801466452074544120727196
27.421875,0.49925219319461864165170667608230548245829359595358831573215274746435519587,0.48841623609456800612948462343678720472663915757928160416615220125380244259
27.4375,0.51112077821012479129397771803503431517325455852879141384520012277858317793,0.49669580999289319264833828762638333919168839943014987445455602081355130681
27.453125,0.50568440366270839413939271251197705584231910818275630525375083971479075604,0.51010563084885382910775051798969404228699558519872618774189926522696469993
27.46875,0.49140515866085952224120667690659600696968016836612952917089589746548119598,0.50777251720811681216693753199162445503381681989874964026168586673383149063
27.484375,0.49053090501549813492656830156170252708939214079606907944927561021299512917,0.49333164759427176158129630464229200169063821058541532349124496072991573
27.5,0.50442502092597772929482815550470669650250915541455455069992717025109472088,0.48930432350071534626262081517872605806152121836500349939154603010559729294
27.515625,0.51139808691176391230522827043515865846331745336697102778360005795871814215,0.50197732207221848962756990278315582253593490874889709403472462137963764263
