x=0.25, n=4
,i,p_i,q_i
f(x),6,5.5242766267036962303544690660740125819923238869868027878362923796e-3,8.0968880793054112240595076961961482210727242035075995707855336368e-2
f(x),7,-2.9807059256054384314489428634370747327361884815923315334944062403e-4,9.3679274970091610103128215054044575609180378912778510274882535959e-3
g(x),0,2.9724309276383357356830390577702421044310722089921053137370788275e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,-1.4836879107437056545266364097087388356318403294109874677024933350e-1,1.6366315525498010829868204775197614434335369984789074537227788793e0
g(x),2,1.5080754111552030191529067538356767227207281844370420811099153796e-2,1.3977104403240321579741054120060573877722756405134287635122507234e0
g(x),3,5.2264165944701504876525252300095397391803936472219264897753301180e-2,6.5883536618562124106300413729408544567700730248645971840908663904e-1
g(x),4,-4.5733718869663392934773787286846679118244169922537357741344628613e-2,1.5628094844400570098485681225098391360797670517666579532365190758e-1
g(x),5,1.8908251577782360515962846676793709545720161308108099789247901004e-2,-1.5717019263651435720962297494275481135599777589286093841926205089e-2
g(x),6,-4.4771183882248091240803307000385301870305091413081045594560034610e-3,-2.0158324922529242430849813206774075781304160143401212109895632137e-2
g(x),7,4.9170334874337145235386327719154672750087998520131888300871201045e-4,-5.5335905614189800469186835537942758441228449501740846432746788389e-3
relative error f(x)=1.1854433160e-19, relative error g(x)=2.3299314741e-19

x=0.25, n=8
,i,p_i,q_i
f(x),0,4.6492823837438362689695204423667311569069903875270151003828862678e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,8.3974631934350902327532411121032624924375956803220949188275998740e-1,2.3083142943419285107472916565964655919705698863307894065067688772e0
f(x),2,5.3042573790968370366615600972796220286029310367022784416716784053e-1,2.7679888699262513371322167717141481241816083039094467142128271379e0
f(x),3,3.4660266725542846911203789074267037244829985632858002798570833877e-1,2.1454605811356091491541129750634568826162355221374808262464244209e0
f(x),4,1.4850742254230167588340325197733553296782242398713790264563931854e-1,1.1731662589806243513687553695910283233850040612081700329517172344e0
f(x),5,3.0799540207013207091577598182121962147697467476419154175069454949e-2,4.6119934223579622357807364136344661324193347026355215151145084070e-1
f(x),6,1.0195421294798075345629470375878018571247546983569719649980479977e-2,1.2869356280948149789871887217486441317521957643877385466213722747e-1
f(x),7,1.6307552534825179622223860635869908601787091526460635344722687662e-4,2.3499663744614176553767923848421424089456299208477849456426904698e-2
f(x),8,5.0056958724077304236069102358129246546188725808882901277695324175e-5,2.2781796006171392632662498171512759411565348450021602449699640977e-3
g(x),0,2.9724309276383357356830390577702421044310722089921053137370788275e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,8.4187140608778712938002764626899195006128883667686124222080263270e-2,2.4190077871690535405898689493630125990161779345771709966294311396e0
g(x),2,5.8714934234482698824705327739926434146314568250243466271730580381e-3,3.0377126566925866889588434507096132852289075274101018558578862890e0
g(x),3,4.8637473850707420804598617970905378206023128824572982600707588059e-2,2.4683755393301908790298362344519160893934130582571770784656362321e0
g(x),4,-7.9951079208592734339240269421878105129013867156551989093164028148e-3,1.4178874595066476195705117489564406207418747362389485150170749742e0
g(x),5,1.2092242565024896136019515651072509372194907272338608857862536329e-3,5.8727163624690265171748720594475217269905966724136440470407189332e-1
g(x),6,6.9542059688366831522805451947945028563440525404794849268632428886e-4,1.7343519935641172411153841012159334122751619296513203982105620696e-1
g(x),7,-2.6474641060041237755000107574867079547192381298902013726560342739e-4,3.3719290649867418561272929571074054856196058838195451515083066839e-2
g(x),8,3.3122034388820738430461427956495009584559909303867571784758051312e-5,3.5251635658635646891413453004117036938791821495473306366345868848e-3
relative error f(x)=3.7283065626e-23, relative error g(x)=1.6273876950e-22

x=0.25, n=9
,i,p_i,q_i
f(x),0,4.6492823837438362689695204423667311569069903875270151003828862678e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,6.7921329633770679803639692934397838311255250876062915955110662468e-1,1.9630287002315252785809426726421075858218398828797731585294143921e0
f(x),2,2.5031655495876423743029611251729922216668830531350657606491935800e-1,1.9921324729179057990633218631189550573586073750490456070603197186e0
f(x),3,1.8138334691828029893576491643450153386424995370549044166255955913e-1,1.2389076602889252657803380863159625549798958043088038748515390503e0
f(x),4,3.9622683024246733696902615332540919732679441387921376889232267152e-2,4.9019280760236602950424966309634451829070120588772953397641363088e-1
f(x),5,-1.4120673853218835182598748715571897932654451826277522593794431457e-2,9.9195138424256906614282066737984222011190087691846144796917524496e-2
f(x),6,2.2265429226495028770677554837966719118640433869914872556164212559e-3,-8.6338180032010433488733648250937504537567129350277889922714498999e-3
f(x),7,-3.0289449423722676800762147213186437948052104434793890791018372334e-3,-1.3292284035136117162021953599957828370937861310085460449591462810e-2
f(x),8,1.1070531151040461371262956830118285720221346787254151165195225727e-4,-4.1217012740699627994313178444997353565392951449873007967395287504e-3
f(x),9,-2.3594481368049932333254005320969181848918629257887457582287854642e-5,-5.8829162292010122490631882546823404410072009097676281702271166178e-4
g(x),0,2.9724309276383357356830390577702421044310722089921053137370788275e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,1.3743936563758148046248101206999683150223243276879663531218811853e-1,2.5981615718159952834086335884867392622201046348232515252770706659e0
g(x),2,9.1541338568697072692321568293414357495228542424678802529700244595e-3,3.4313895677873061624003223565570055478333335832111923257814680189e0
g(x),3,5.5579242580612608419968895472401308143074405197721770358943593416e-2,2.9476230952824650236207104335639431076313479351799121964130181150e0
g(x),4,1.1981152369556546707253607076175484462663109539226096255464696764e-4,1.8046206843839360622284706431620570960671711847684746326098097950e0
g(x),5,-2.2978857423679550980818359078217099187913213399480176856500817069e-3,8.1513743107482278458260624387996658062619276106332611742667364158e-1
g(x),6,2.7275715037465275792005810750339303751460430774818478629166424267e-3,2.7244317436360383418370552950400465135330854265015326902630344427e-1
g(x),7,-8.9076928903312940957030177706345773039274973158019668482473578360e-4,6.5414789205950677287789439662616869673506703722737375986125056032e-2
g(x),8,1.6342207122646277996926852013845136233083376111229825445390414621e-4,1.0366336984619497670647815412795949206836088318616025383215408528e-2
g(x),9,-1.3585450495003668293960747141471374301164530219832631254747297820e-5,8.5121604513737327034316026673363508904946957809339024870817110360e-4
relative error f(x)=1.9378689927e-25, relative error g(x)=1.4501806671e-25

x=0.25, n=10
,i,p_i,q_i
f(x),0,4.6492823837438362689695204423667311569069903875270151003828862678e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,1.0181665288020481874212966632080071634085961284396088469492338084e0,2.6920728934805470343818208470945340478208183739084406239416633622e0
f(x),2,8.9209446923842950630297359771578838494003221400169956634570630987e-1,3.7385876480433172309810121088350662399221694855340146063720427274e0
f(x),3,6.2866440710758405346813061538903274762940685780041390117051664522e-1,3.4191190893949385394866755269398928092131264669967755345729545376e0
f(x),4,3.3911326775909442800134304416252825341532918524218564221489028577e-1,2.2662148778792658475623056378239910733255050146671947800398794101e0
f(x),5,1.2405693948088792894500413904570088921692356457649643892627832638e-1,1.1330750616399371772634263728861975673454359275158817472061993208e0
f(x),6,3.8759382380952990300416273370328327349699150665255086102887235697e-2,4.3360719307588306964880615553783385867328519863148843201431840682e-1
f(x),7,8.3060296654962017731410442654678250849820237050710265047470346542e-3,1.2583888829617611322273398299204131129727539214273748251866263003e-1
f(x),8,1.1172959304016232163739335011169300931867679426592639776658958719e-3,2.6767354812169280507010156762307970703696856209439301850736616685e-2
f(x),9,1.0853563934760338733142249674424295137724089783712917777330696774e-4,3.8167317196461164738102256421856599973575272243795261174631638848e-3
f(x),10,-1.4174343787191509480819704413990032280110901906697904857553350671e-6,2.8946613922159089020754755555192863274711125457316534606226418504e-4
g(x),0,2.9724309276383357356830390577702421044310722089921053137370788275e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,1.3356560788231998878288391993820260709535913064591767130286412739e-1,2.5851292832630724382161716045114451998414658924499077962422327442e0
g(x),2,2.3954786929201112600806475007856902554661592533013202552074076555e-2,3.4533485440074614615002165152815417618764515471508240838672371435e0
g(x),3,6.0159182534921846919782049026083976647490729191323144902993939971e-2,3.0379307534272251759296385409167934692570952063102563608581949617e0
g(x),4,-2.7677250240489640132300607300479504777827128665988538943076522508e-4,1.9357683938139240702943392080092788048296245422729143293951984212e0
g(x),5,4.1544641295438300328046098483993876595612796033075925397752129481e-4,9.2940126767198147006579255641368200231030753399422102991665361785e-1
g(x),6,2.3112395443600148891060902261770611081228934369222598349099848045e-3,3.4096508221661298159692091693699741369661802051994748085403493596e-1
g(x),7,-8.5881813840705981153321053923850525938323150319773689389588126386e-4,9.4645127539016922897465812060825931709906136001194634345147421713e-2
g(x),8,2.1384849335318560979542069042390268696820554031987832760365595329e-4,1.9194806337697668253137730917991261286332845797940242121389171843e-2
g(x),9,-3.0493085380443293023421608419271409318641854799964813143322293413e-5,2.5982949402762428499528519623953379297720464181262657522782171310e-3
g(x),10,2.0258872730884465250202884230574030298421623265723474342264816980e-6,1.8567769750391812794735256436185395578003737510454412877629139573e-4
relative error f(x)=1.0232745677e-28, relative error g(x)=3.4632154509e-29

x=0.25, n=11
,i,p_i,q_i
f(x),0,4.6492823837438362689695204423667311569069903875270151003828862678e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,1.0881775214143043005239430560873287648347704847228483246888402449e0,2.8426574070326787867329999986249763512086385305770846832626779646e0
f(x),2,1.0313203283617979355228710610703409695171465958258806825550324447e0,4.1136572367082050439895901914259569134195772903408731618899101674e0
f(x),3,7.4240973669823332717675292610322425683446678909922233785091375181e-1,3.9225834760519555331496308338299941096049105516909373853792115628e0
f(x),4,4.2619207074781149551037518736283804633484246231409260566602736154e-1,2.7206899691236108449727751694702129607661046403853962842129331362e0
f(x),5,1.6962352820370383256106348071779966258490002059656252165104097023e-1,1.4367745667234180833704618807245141475073358955045361347230217532e0
f(x),6,5.6239278653380539758291503889949761651215991816917150167220499533e-2,5.8937060486918674164443500169718361111272496850251724705067326362e-1
f(x),7,1.4570659200773224495639558420726252252740728628547595197441362697e-2,1.8812632599046957176618837304856221378655909231993850974962208354e-1
f(x),8,2.3005579445424721333526367232507392668039881802328815767259569483e-3,4.5978475908164855413897654183061225377230816698639492325110120683e-2
f(x),9,3.6860526184975137741430128761092429724065351245339776528153333017e-4,8.2504350637645833378599445719550408760048700430071614246150240955e-3
f(x),10,1.1570331799554450968443528199230965258410658761630824061202923164e-5,9.8915578413480553742683311073403340265823859339279059248209051591e-4
f(x),11,5.0182064016491702205152492365433464020699316536372761653412649967e-7,6.1423118570399501095305208431907043895538933372466964835669545674e-5
g(x),0,2.9724309276383357356830390577702421044310722089921053137370788275e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,2.6353871987264498155129972232135328215656398527683331585163815873e-2,2.2244422277686066220363729526848410663540627084270395177558367734e0
g(x),2,-1.9436475661356728209960399028569096422524100997483071643443594047e-2,2.5370208601331186480440637414579017415030417773677593170077375365e0
g(x),3,5.3731085552775305071532268707070875343493941405789739571038756125e-2,1.8341700080019999769553760013061462529419091248333790229442617292e0
g(x),4,-2.1828075261302324487309410035209730959715802494052658428199345671e-2,8.9525426048507742119767839715615563911794179774219112851655817572e-1
g(x),5,1.4098217685624581731572979375753656912816227029602135563046430778e-3,2.7863661620739548745890533916622454729731625261897236505618619096e-1
g(x),6,2.1633217656777965847456937962300866868415693587025638235278316183e-3,3.4787419135780012176845591430081500717030096083189093851539822816e-2
g(x),7,-1.7294367616291379580217584416330531079102426366797761756149496427e-3,-1.5216938957639948838396091858467691074785222716177604410219283068e-2
g(x),8,5.6751330237162646451163933347128745092366736061749393511780438453e-4,-1.0557497123439518612660917734995328036270804246409918338675649708e-2
g(x),9,-1.2196238745238852116843826783469463779968384245960764427780937152e-4,-3.2721731626578870964206200164478669749625689772503061651571907236e-3
g(x),10,1.5654624298788797207731877179473782813704785082258671489481725691e-5,-5.8464761161615881630848407344140489272287172174064226181407741775e-4
g(x),11,-9.4936894236914402762622621581051473746813642266393699474403243734e-7,-5.3271232183391348082279406919993778450063017216586413612984723177e-5
relative error f(x)=7.2923544014e-32, relative error g(x)=1.7643172121e-31

x=0.25, n=12
,i,p_i,q_i
f(x),0,4.6492823837438362689695204423667311569069903875270151003828862678e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,1.0841722473254755196072942128979412855734741647924158432987541997e0,2.8340425848768270000904583342829027219488697577082754900647498239e0
f(x),2,1.0427670969424680010530618630755829244530954081676248247825125910e0,4.1339519866653945159022933256367400271051600056411847041581503337e0
f(x),3,7.7912239851814597088776038265770940549185992951601665998858358692e-1,4.0077061376020988916120056006919504197299077807699945916994257648e0
f(x),4,4.5974766785316478094758732142645423085375924608805881809483837390e-1,2.8543255396892700826747703243440629579255185876694261725859696250e0
f(x),5,1.9410590138818849246156785864385699098898345317459517058124974797e-1,1.5664572398817617656782260381882862311714960555331837679029370076e0
f(x),6,6.9964761849521194176595574707665109597939602746750044568401581593e-2,6.7848262077073373508435141078108222579533128038315457863042405369e-1
f(x),7,1.9641901287923180529635428627765215243762808994101249406346134436e-2,2.3379233970508914496016485422977675782914200324476299416303020535e-1
f(x),8,3.9108243312150502263923143308367638107171762665496748382687583245e-3,6.3776351983016383100062795165816650734547048910054625729631156976e-2
f(x),9,7.2076142039887090508265365041700330851090997529959530182935301020e-4,1.3489874470558511497216183995420565241842010654498163113059820410e-2
f(x),10,5.8431551203710261840214333415951436967607134398250648066184828666e-5,2.1168219573779100563419317015715560922111599035770962011552044791e-3
f(x),11,5.2627759222458076290298194225494153365023771485270828946982346358e-6,2.2382923063544995764167080451668272013153946086888235369341273342e-4
f(x),12,-6.7801105373670669434847356501554995309435093716454995313283025379e-8,1.2434226486995450032916611868426655651626118434859260887508818125e-5
g(x),0,2.9724309276383357356830390577702421044310722089921053137370788275e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,2.3908217055586473879069578066745716126677395782424051208988371550e-1,2.9401133526738293405497490598644888148002327520159687671794562936e0
g(x),2,9.1632378552619619724109834951144656065135255666940033760031500338e-2,4.4392011736377828751991013973177751874623400278527409027339715346e0
g(x),3,8.1254514271138527095202054443131088778509469166874752565085314208e-2,4.4517787467561862626291514225745780799406207976735010983314218736e0
g(x),4,2.4056755385480600660724892698643612994988116494886120552267183783e-2,3.2791843145193228040144382479188702184950753360708750459685817268e0
g(x),5,4.4501533279140014306612454508994486248220898271976751639186428739e-3,1.8617445122307635036877464015409323735146260038417853283757650544e0
g(x),6,3.0864325549586880299236076047402238937071725872232907898515508729e-3,8.3469671750317654303162768325640695727240889949668087688762072458e-1
g(x),7,-5.2333692278108248766211881830942746191943647269294608078980992900e-5,2.9799013405453868021324587325347943523575769546842648695893922263e-1
g(x),8,4.6777839503185657457917359725866752873822215555665749482583859068e-5,8.4323380712328967783226525973275465891350339219109198345880165900e-2
g(x),9,1.7775454626382720269189687902266347753125379908949227854360522748e-5,1.8532113564656666562206958214349183220469072765767432641004443989e-2
g(x),10,-5.2921279873222571483646923304316997045318944255910872809771748328e-6,3.0279972555059448260983161602810699530026179824499522810684308119e-3
g(x),11,7.9489574907461202801946378318088601090546956701850545773797845394e-7,3.3433365462755614113607228843386303896459080003387349742060796301e-4
g(x),12,-5.0982931655161456044262413881967231627800177911022490513637229029e-8,1.9474626505766537613565661126942149782493265520005599430663454104e-5
relative error f(x)=1.3353957103e-35, relative error g(x)=7.0869479407e-35

x=0.5, n=4
,i,p_i,q_i
f(x),0,3.9920505852570223993268242660703233715211047029725434015376387254e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,4.2078305477643717568739530238675368607626051914375678765014761843e-1,1.7373035603931558223875155217780227662399548470024155844861868332e0
f(x),2,1.3143333659452844612680232226731502457942562845986138732157294251e-1,1.4657986659901302693233369980195313228810498563162274313081354771e0
f(x),3,7.2338752835637430352360048411304761336793245234483935661994019840e-2,6.5828054727738580337931258282446194356545599595698497528184535702e-1
f(x),4,-5.4298476486075575619673246247085382072852493379568038267703926379e-3,1.4502708375064521285505808973369659550474477008669181099996616917e-1
g(x),0,1.7364269961323774795790689289893921289202021070371051963700881742e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,-9.3954494308179726931522190831878899559303451187677057455653777144e-2,1.6066075149895769142915122124507636815664756917468356715332466772e0
g(x),2,4.9663129716157110580998552156708932041536052585355972826387428593e-2,1.3589329296568727463970787059737275273659713316020038049924125034e0
g(x),3,-1.2371749863251428224626867822840001691705339418100889707595236098e-2,6.1170120399193082770847155519035970065042314979310760124952559547e-1
g(x),4,1.2154672251409593838367191658024008295823351078862495479196647155e-3,1.4954516316138581989082382213148074734090343422423470502670114704e-1
relative error f(x)=9.8419231142e-12, relative error g(x)=1.2404330986e-11

x=0.5, n=5
,i,p_i,q_i
f(x),0,3.9920505852570223993268242660703233715211047029725434015376387254e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,4.2256995332042705769550167955873738574348574971336141256930278306e-1,1.7417797024305063714700232711517697401411033729120832538327262036e0
f(x),2,1.5543094244758917035536747370238539331141467970603700993082935514e-1,1.5289704765594656430798999837831559756145276619381382556810900356e0
f(x),3,9.9227631273861753535252228368951782909932744302937561755177955805e-2,7.6857297814521834324188518517548457930776804048391802164429635347e-1
f(x),4,-7.9655995627025841488742836420357804260513602934052651486812697542e-4,2.2684845370744002083417762666895069196780037861826130617907539966e-1
f(x),5,1.4770961359675741507255529472797236332240290029334053327903773802e-3,2.8872123811350875243445406882407902026399762615373679680795389125e-2
g(x),0,1.7364269961323774795790689289893921289202021070371051963700881742e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,4.9499693797216425949444696941318581387408844966029514424952119392e-2,2.4327533214353311296835669770250015386738450371405919834212543750e0
g(x),2,-3.8976779259707977698913925629112608979403624751115106253326779754e-2,2.6227625041176965236151500168555972595923352427159655571579053497e0
g(x),3,3.9191938916909551312461407302117679702560829839606294376164843356e-2,1.6587492378011885186849709711976824235739687950104261303120547612e0
g(x),4,-1.4724325463510314099731887534413737809967781289472787015493030846e-2,6.1042391868830753500698219530942997614263493160894301865434767639e-1
g(x),5,2.4715473677242469135111630079935601069838746603689268178261436637e-3,1.1575188924433826172415273873079719163365897752446896331863129702e-1
relative error f(x)=1.3645241308e-14, relative error g(x)=7.9314996163e-14

x=0.5, n=6
,i,p_i,q_i
f(x),0,3.9920505852570223993268242660703233715211047029725434015376387254e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,5.1479279061546019171925841519386789099453989223589201472372678482e-1,1.9727959065728581901821412823103701414673801971549084415145453258e0
f(x),2,2.8744149911252449447875559669323523540061941566392260372924094940e-1,2.0174961402509819210394253325303541364527955235742048415748913802e0
f(x),3,1.7138361281949238784307331756995037668743516329482372731523784464e-1,1.2714522569017270203042599737975564504243990474898422509830319494e0
f(x),4,3.3449130141508333701892532283071542229696459463745125132695233503e-2,5.3067443894989036410001056112817596761680307732832751047610487691e-1
f(x),5,7.5247958351534396671301799133797810554252248215683635241292259275e-3,1.3798624469684780487534074759657702887996127185865551458899979739e-1
f(x),6,-1.2652829612652583475678159119582798378732722990305746828505414207e-4,1.9163479229757952800143800781569564617781420224787820317945449962e-2
g(x),0,1.7364269961323774795790689289893921289202021070371051963700881742e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,-4.0457757342249797262645401700236404778239391089483557512307244827e-3,2.1243875240208377133954387529707541698428240125805631369150953167e0
g(x),2,1.1889777541182758911706319603122600277845462590765864158960350289e-2,2.2534273714410527164174010703484802605229697681367817306798953771e0
g(x),3,1.5429153239544566926465921442655272233097432878375575414527697436e-2,1.4618438675228173047229784306122978034028825045212228310682779755e0
g(x),4,-7.8959343169672861002643814820792473622029991951553945396931702122e-3,6.1646218909428592850073845443814675292774686512779324217995643423e-1
g(x),5,2.3003340549453151780350033356076596875065248677534023479218423304e-3,1.6048002103593648959797639026371696306429723808235297910902760774e-1
g(x),6,-2.9923875155334972327250687759984080545953821354423243443766566290e-4,2.1259272822583808987455070507551808390672793117727942705160917338e-2
relative error f(x)=7.6374741584e-18, relative error g(x)=3.6495075968e-17

x=0.5, n=7
,i,p_i,q_i
f(x),0,3.9920505852570223993268242660703233715211047029725434015376387254e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,9.1371859315425054402512124900103956381030020856954381069368455159e-1,2.9720963763916946462981822703280214997330534105011368781133216354e0
f(x),2,7.8957823509365884767633198618407925510441707614011748187193336450e-1,3.9581109500823429624764091102573309531423048926530422739847078843e0
f(x),3,4.4560843271033713554083231386471033919613121918797418925620898017e-1,3.2338884253327570526424997613335302757375025239764456987775251387e0
f(x),4,1.9992541616245257166371340744276530851521518571691675033907940856e-1,1.7541433553546563128150971287282025104828907085623143237518518149e0
f(x),5,3.7894210434704936900619311993273371789534180664727540673181128536e-2,6.4461659347836316657279185632606960033771519065743675225389040462e-1
f(x),6,7.4175386133884317278184033069186749742248179364667596228432995802e-3,1.5006602408405314925488122837187500462994661215850070822672497758e-1
f(x),7,-1.7193592202163904076257227289394613506458979253695113309937054829e-4,1.8260781593202693924500329140539232675889601621950443593924199012e-2
g(x),0,1.7364269961323774795790689289893921289202021070371051963700881742e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g(x),1,-9.2229817870655155961870801110607702997471375449436055483136818451e-4,2.1423754818357961956166743307643441595501954613482887096296606899e0
g(x),2,1.7154477869595626864151575321437618015086738584060185128169877352e-2,2.3223790310778773051300185057724340672278984927653049048838433044e0
g(x),3,1.7164560834611473379127198552907697144455681696059992371432503525e-2,1.5771570438745705254141629588805498425044777100270813066432956831e0
g(x),4,-8.8164739864834852600586226064478877974923090363983109941718939730e-3,7.2337694765997997995648614997138750190650248403062673144033928472e-1
g(x),5,3.3629945835287920526172147009327265440963294281196290204417275906e-3,2.2255599296982982626647319111347368487967085985817064930912678902e-1
g(x),6,-7.1046067933218952937980087352255945692059916730926790472929277329e-4,4.2909353744714923254475489923895967146280507837019141809640640140e-2
g(x),7,7.0588387548016494569880413021430335587728996070483548591977660166e-5,3.9404233189523875322914002045436285003010392943537102385619348831e-3
relative error f(x)=7.9418844677e-20, relative error g(x)=3.3869037249e-20

